FILEID,STUSAB,GEOCODE,COUNTY,TRACT,BLKGRP,BLOCK,AREALAND,NAME,INTPTLAT,INTPTLON,P0010001,P0020001,P0030001,P0050001,P0050003,P0050004,State,Proposed 2022_SD,County,Tract,BlockGroup,Block,Adj_Population,dif_pop,adjpop
PLST,DE,100010402011020,1,40201,1,1020,20320,Block 1020,39.2894187,-75.638707,29,29,20,0,0,0,10,14,10001,10001040201,100010402011,100010402011020,29,0,29
PLST,DE,100010402011021,1,40201,1,1021,10023,Block 1021,39.29021,-75.638033,22,22,12,0,0,0,10,14,10001,10001040201,100010402011,100010402011021,22,0,22
PLST,DE,100010402011022,1,40201,1,1022,20765,Block 1022,39.2908408,-75.6375081,47,47,31,0,0,0,10,14,10001,10001040201,100010402011,100010402011022,47,0,47
PLST,DE,100010402011023,1,40201,1,1023,14930,Block 1023,39.2914684,-75.6369691,34,34,28,0,0,0,10,14,10001,10001040201,100010402011,100010402011023,34,0,34
PLST,DE,100010402011024,1,40201,1,1024,16005,Block 1024,39.2919277,-75.6365143,35,35,26,0,0,0,10,14,10001,10001040201,100010402011,100010402011024,35,0,35
PLST,DE,100010402011025,1,40201,1,1025,7283,Block 1025,39.292828,-75.6367121,13,13,6,0,0,0,10,14,10001,10001040201,100010402011,100010402011025,13,0,13
PLST,DE,100010402011026,1,40201,1,1026,7676,Block 1026,39.2888623,-75.6378717,12,12,12,0,0,0,10,14,10001,10001040201,100010402011,100010402011026,12,0,12
PLST,DE,100010402011027,1,40201,1,1027,14797,Block 1027,39.2888866,-75.6371359,40,40,28,0,0,0,10,14,10001,10001040201,100010402011,100010402011027,40,0,40
PLST,DE,100010402011028,1,40201,1,1028,12483,Block 1028,39.2904434,-75.6359179,35,35,25,0,0,0,10,14,10001,10001040201,100010402011,100010402011028,35,0,35
PLST,DE,100010402011029,1,40201,1,1029,10999,Block 1029,39.2913055,-75.6345111,7,7,4,0,0,0,10,14,10001,10001040201,100010402011,100010402011029,7,0,7
PLST,DE,100010402011030,1,40201,1,1030,20365,Block 1030,39.2880859,-75.6391885,47,47,34,0,0,0,10,14,10001,10001040201,100010402011,100010402011030,47,0,47
PLST,DE,100010402011031,1,40201,1,1031,1099634,Block 1031,39.2893421,-75.6522124,5,5,5,0,0,0,10,14,10001,10001040201,100010402011,100010402011031,5,0,5
PLST,DE,100010402011032,1,40201,1,1032,32917,Block 1032,39.2874064,-75.6540103,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011032,0,0,0
PLST,DE,100010402011033,1,40201,1,1033,23663,Block 1033,39.289488,-75.6607018,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011033,0,0,0
PLST,DE,100010402011034,1,40201,1,1034,25628,Block 1034,39.2868165,-75.6603102,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011034,0,0,0
PLST,DE,100010402011035,1,40201,1,1035,95120,Block 1035,39.2864903,-75.6561098,10,10,10,0,0,0,10,14,10001,10001040201,100010402011,100010402011035,10,0,10
PLST,DE,100010402011036,1,40201,1,1036,24546,Block 1036,39.2881424,-75.6604819,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011036,0,0,0
PLST,DE,100010402011037,1,40201,1,1037,86262,Block 1037,39.2885708,-75.656229,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011037,0,0,0
PLST,DE,100010402011038,1,40201,1,1038,1864885,Block 1038,39.2808383,-75.6488424,163,163,120,0,0,0,10,14,10001,10001040201,100010402011,100010402011038,163,0,163
PLST,DE,100010402011039,1,40201,1,1039,21686,Block 1039,39.2743775,-75.6529882,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011039,0,0,0
PLST,DE,100010402011040,1,40201,1,1040,62907,Block 1040,39.2784109,-75.6550389,39,39,31,0,0,0,10,14,10001,10001040201,100010402011,100010402011040,39,0,39
PLST,DE,100010402011041,1,40201,1,1041,497518,Block 1041,39.2761947,-75.645754,95,95,73,0,0,0,10,14,10001,10001040201,100010402011,100010402011041,95,0,95
PLST,DE,100010402011042,1,40201,1,1042,110406,Block 1042,39.2847427,-75.6556487,44,44,41,0,0,0,10,14,10001,10001040201,100010402011,100010402011042,44,0,44
PLST,DE,100010402011043,1,40201,1,1043,218223,Block 1043,39.280221,-75.6507104,157,157,114,0,0,0,10,14,10001,10001040201,100010402011,100010402011043,157,0,157
PLST,DE,100010402011044,1,40201,1,1044,199056,Block 1044,39.2827695,-75.6582278,60,60,46,0,0,0,10,14,10001,10001040201,100010402011,100010402011044,60,0,60
PLST,DE,100010402011045,1,40201,1,1045,193612,Block 1045,39.2878487,-75.6335691,68,68,46,0,0,0,10,14,10001,10001040201,100010402011,100010402011045,68,0,68
PLST,DE,100010402011046,1,40201,1,1046,12109,Block 1046,39.2908272,-75.6333747,29,29,22,0,0,0,10,14,10001,10001040201,100010402011,100010402011046,29,0,29
PLST,DE,100010402011047,1,40201,1,1047,17854,Block 1047,39.293177,-75.6339456,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011047,0,0,0
PLST,DE,100010402011048,1,40201,1,1048,190842,Block 1048,39.2958551,-75.631781,29,29,26,0,0,0,10,14,10001,10001040201,100010402011,100010402011048,29,0,29
PLST,DE,100010402011049,1,40201,1,1049,24102,Block 1049,39.2990752,-75.6318762,22,22,19,0,0,0,10,14,10001,10001040201,100010402011,100010402011049,23,1,23
PLST,DE,100010402011050,1,40201,1,1050,64730,Block 1050,39.2937783,-75.6263263,63,63,42,0,0,0,10,14,10001,10001040201,100010402011,100010402011050,63,0,63
PLST,DE,100010402011051,1,40201,1,1051,11529,Block 1051,39.2945623,-75.6294031,13,13,10,0,0,0,10,14,10001,10001040201,100010402011,100010402011051,13,0,13
PLST,DE,100010402011052,1,40201,1,1052,18951,Block 1052,39.2943759,-75.6264283,32,32,23,0,0,0,10,14,10001,10001040201,100010402011,100010402011052,32,0,32
PLST,DE,100010402011053,1,40201,1,1053,5256,Block 1053,39.2940311,-75.6247871,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011053,0,0,0
PLST,DE,100010402011054,1,40201,1,1054,8629,Block 1054,39.2944189,-75.6227135,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011054,0,0,0
PLST,DE,100010402011055,1,40201,1,1055,25467,Block 1055,39.2934649,-75.6236201,7,7,6,0,0,0,10,14,10001,10001040201,100010402011,100010402011055,7,0,7
PLST,DE,100010402011056,1,40201,1,1056,1159,Block 1056,39.2934052,-75.6247885,9,9,3,0,0,0,10,14,10001,10001040201,100010402011,100010402011056,9,0,9
PLST,DE,100010402011057,1,40201,1,1057,26918,Block 1057,39.2927241,-75.632636,59,59,46,0,0,0,10,14,10001,10001040201,100010402011,100010402011057,59,0,59
PLST,DE,100010402011058,1,40201,1,1058,35445,Block 1058,39.293223,-75.6312874,41,41,34,0,0,0,10,14,10001,10001040201,100010402011,100010402011058,41,0,41
PLST,DE,100010402011059,1,40201,1,1059,11745,Block 1059,39.2917515,-75.6305796,20,20,17,5,0,0,10,14,10001,10001040201,100010402011,100010402011059,20,0,20
PLST,DE,100010402011060,1,40201,1,1060,9100,Block 1060,39.2921745,-75.6291361,21,21,21,0,0,0,10,14,10001,10001040201,100010402011,100010402011060,21,0,21
PLST,DE,100010402011061,1,40201,1,1061,29958,Block 1061,39.2926932,-75.6266962,28,28,23,0,0,0,10,14,10001,10001040201,100010402011,100010402011061,29,1,29
PLST,DE,100010402011062,1,40201,1,1062,96850,Block 1062,39.2902049,-75.628873,51,51,32,0,0,0,10,14,10001,10001040201,100010402011,100010402011062,51,0,51
PLST,DE,100010402011063,1,40201,1,1063,32330,Block 1063,39.2920061,-75.6252063,19,19,17,0,0,0,10,14,10001,10001040201,100010402011,100010402011063,19,0,19
PLST,DE,100010402011064,1,40201,1,1064,22043,Block 1064,39.2907083,-75.6261329,16,16,10,0,0,0,10,14,10001,10001040201,100010402011,100010402011064,16,0,16
PLST,DE,100010402011065,1,40201,1,1065,37466,Block 1065,39.2891256,-75.6274574,10,10,8,0,0,0,10,14,10001,10001040201,100010402011,100010402011065,10,0,10
PLST,DE,100010402011066,1,40201,1,1066,45154,Block 1066,39.2875118,-75.6298015,19,19,14,0,0,0,10,14,10001,10001040201,100010402011,100010402011066,19,0,19
PLST,DE,100010402011067,1,40201,1,1067,7534,Block 1067,39.289142,-75.6307265,15,15,13,0,0,0,10,14,10001,10001040201,100010402011,100010402011067,15,0,15
PLST,DE,100010402011068,1,40201,1,1068,20137,Block 1068,39.287993,-75.6311034,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011068,0,0,0
PLST,DE,100010402011069,1,40201,1,1069,8522,Block 1069,39.2901482,-75.6313333,11,11,9,0,0,0,10,14,10001,10001040201,100010402011,100010402011069,11,0,11
PLST,DE,100010402011070,1,40201,1,1070,8478,Block 1070,39.2896305,-75.631019,33,33,23,0,0,0,10,14,10001,10001040201,100010402011,100010402011070,33,0,33
PLST,DE,100010402011071,1,40201,1,1071,8179,Block 1071,39.2906574,-75.6316367,15,15,10,0,0,0,10,14,10001,10001040201,100010402011,100010402011071,15,0,15
PLST,DE,100010402011072,1,40201,1,1072,12836,Block 1072,39.2913122,-75.6320004,50,50,27,0,0,0,10,14,10001,10001040201,100010402011,100010402011072,50,0,50
PLST,DE,100010402011073,1,40201,1,1073,6406,Block 1073,39.2900259,-75.6347083,8,8,7,0,0,0,10,14,10001,10001040201,100010402011,100010402011073,8,0,8
PLST,DE,100010402011074,1,40201,1,1074,13532,Block 1074,39.290074,-75.6354631,61,61,44,0,0,0,10,14,10001,10001040201,100010402011,100010402011074,61,0,61
PLST,DE,100010402011075,1,40201,1,1075,5648,Block 1075,39.285348,-75.630118,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011075,0,0,0
PLST,DE,100010402011076,1,40201,1,1076,104891,Block 1076,39.2813174,-75.6337764,47,47,41,0,0,0,10,14,10001,10001040201,100010402011,100010402011076,47,0,47
PLST,DE,100010402011077,1,40201,1,1077,21396,Block 1077,39.2802141,-75.6349973,34,34,24,0,0,0,10,14,10001,10001040201,100010402011,100010402011077,34,0,34
PLST,DE,100010402011078,1,40201,1,1078,95777,Block 1078,39.2837304,-75.6331757,208,208,144,0,0,0,10,14,10001,10001040201,100010402011,100010402011078,208,0,208
PLST,DE,100010402011079,1,40201,1,1079,17681,Block 1079,39.286925,-75.6586497,0,0,0,0,0,0,10,14,10001,10001040201,100010402011,100010402011079,0,0,0
PLST,DE,100010402011080,1,40201,1,1080,55192,Block 1080,39.2798904,-75.6540925,26,26,18,0,0,0,10,14,10001,10001040201,100010402011,100010402011080,26,0,26
PLST,DE,100010402011081,1,40201,1,1081,102561,Block 1081,39.2813201,-75.6551322,44,44,36,0,0,0,10,14,10001,10001040201,100010402011,100010402011081,44,0,44
PLST,DE,100010402012000,1,40201,2,2000,64048,Block 2000,39.3042979,-75.6079715,20,20,17,0,0,0,10,14,10001,10001040201,100010402012,100010402012000,20,0,20
PLST,DE,100010402012001,1,40201,2,2001,20177,Block 2001,39.3025068,-75.607658,31,31,28,0,0,0,10,14,10001,10001040201,100010402012,100010402012001,31,0,31
PLST,DE,100010402012002,1,40201,2,2002,14630,Block 2002,39.3031983,-75.6067545,37,37,27,0,0,0,10,14,10001,10001040201,100010402012,100010402012002,38,1,38
PLST,DE,100010402012003,1,40201,2,2003,19731,Block 2003,39.3038379,-75.6058263,7,7,6,0,0,0,10,14,10001,10001040201,100010402012,100010402012003,7,0,7
PLST,DE,100010402012004,1,40201,2,2004,13492,Block 2004,39.3027917,-75.604759,0,0,0,0,0,0,10,14,10001,10001040201,100010402012,100010402012004,0,0,0
PLST,DE,100010402012005,1,40201,2,2005,26235,Block 2005,39.3018968,-75.6060958,93,93,71,0,0,0,10,14,10001,10001040201,100010402012,100010402012005,94,1,94
PLST,DE,100010402012006,1,40201,2,2006,15364,Block 2006,39.3008214,-75.6074268,55,55,37,0,0,0,10,14,10001,10001040201,100010402012,100010402012006,55,0,55
PLST,DE,100010402012007,1,40201,2,2007,31131,Block 2007,39.3014717,-75.608925,49,49,48,0,0,0,10,14,10001,10001040201,100010402012,100010402012007,49,0,49
PLST,DE,100010402012008,1,40201,2,2008,30439,Block 2008,39.3024247,-75.6103291,25,25,18,0,0,0,10,14,10001,10001040201,100010402012,100010402012008,26,1,26
PLST,DE,100010402012009,1,40201,2,2009,12834,Block 2009,39.3015451,-75.6114258,4,4,2,0,0,0,10,14,10001,10001040201,100010402012,100010402012009,4,0,4
PLST,DE,100010402012010,1,40201,2,2010,10619,Block 2010,39.3010626,-75.6120135,28,28,13,0,0,0,10,14,10001,10001040201,100010402012,100010402012010,28,0,28
PLST,DE,100010402012011,1,40201,2,2011,14418,Block 2011,39.300558,-75.612666,23,23,13,0,0,0,10,14,10001,10001040201,100010402012,100010402012011,23,0,23
PLST,DE,100010402012012,1,40201,2,2012,26625,Block 2012,39.2997133,-75.6136977,28,28,22,0,0,0,10,14,10001,10001040201,100010402012,100010402012012,28,0,28
PLST,DE,100010402012013,1,40201,2,2013,9677,Block 2013,39.2997544,-75.6115312,22,22,17,0,0,0,10,14,10001,10001040201,100010402012,100010402012013,22,0,22
PLST,DE,100010402012014,1,40201,2,2014,7360,Block 2014,39.3002772,-75.6108858,18,18,16,0,0,0,10,14,10001,10001040201,100010402012,100010402012014,18,0,18
PLST,DE,100010402012015,1,40201,2,2015,13076,Block 2015,39.3005841,-75.6100131,27,27,15,0,0,0,10,14,10001,10001040201,100010402012,100010402012015,27,0,27
PLST,DE,100010402012016,1,40201,2,2016,28220,Block 2016,39.2987198,-75.6123401,56,56,47,0,0,0,10,14,10001,10001040201,100010402012,100010402012016,56,0,56
PLST,DE,100010402012017,1,40201,2,2017,5202,Block 2017,39.2992462,-75.6108383,17,17,10,0,0,0,10,14,10001,10001040201,100010402012,100010402012017,17,0,17
PLST,DE,100010402012018,1,40201,2,2018,4348,Block 2018,39.2997746,-75.6101923,21,21,14,0,0,0,10,14,10001,10001040201,100010402012,100010402012018,21,0,21
PLST,DE,100010402012019,1,40201,2,2019,17809,Block 2019,39.2994126,-75.6091734,43,43,39,9,0,0,10,14,10001,10001040201,100010402012,100010402012019,43,0,43
PLST,DE,100010402012020,1,40201,2,2020,10221,Block 2020,39.3001474,-75.6082622,44,44,33,0,0,0,10,14,10001,10001040201,100010402012,100010402012020,44,0,44
PLST,DE,100010402012021,1,40201,2,2021,5049,Block 2021,39.2984849,-75.6099074,23,23,20,0,0,0,10,14,10001,10001040201,100010402012,100010402012021,23,0,23
PLST,DE,100010402012022,1,40201,2,2022,4959,Block 2022,39.2988776,-75.6103611,24,24,19,0,0,0,10,14,10001,10001040201,100010402012,100010402012022,24,0,24
PLST,DE,100010402012023,1,40201,2,2023,9535,Block 2023,39.2980436,-75.611425,11,11,8,0,0,0,10,14,10001,10001040201,100010402012,100010402012023,12,1,12
PLST,DE,100010402012024,1,40201,2,2024,9160,Block 2024,39.2977212,-75.6109574,34,34,23,0,0,0,10,14,10001,10001040201,100010402012,100010402012024,34,0,34
PLST,DE,100010402012025,1,40201,2,2025,7929,Block 2025,39.2970815,-75.612557,42,42,27,0,0,0,10,14,10001,10001040201,100010402012,100010402012025,43,1,43
PLST,DE,100010402012026,1,40201,2,2026,13353,Block 2026,39.2979034,-75.6133649,53,53,44,0,0,0,10,14,10001,10001040201,100010402012,100010402012026,53,0,53
PLST,DE,100010402012027,1,40201,2,2027,12785,Block 2027,39.2989028,-75.6147081,30,30,20,0,0,0,10,14,10001,10001040201,100010402012,100010402012027,31,1,31
PLST,DE,100010402012028,1,40201,2,2028,55216,Block 2028,39.297451,-75.615208,48,48,43,0,0,0,10,14,10001,10001040201,100010402012,100010402012028,49,1,49
PLST,DE,100010402012029,1,40201,2,2029,9701,Block 2029,39.2963832,-75.6150536,33,33,29,0,0,0,10,14,10001,10001040201,100010402012,100010402012029,33,0,33
PLST,DE,100010402012030,1,40201,2,2030,63436,Block 2030,39.2963589,-75.6179707,0,0,0,0,0,0,10,14,10001,10001040201,100010402012,100010402012030,0,0,0
PLST,DE,100010402012031,1,40201,2,2031,1497,Block 2031,39.2947667,-75.620867,0,0,0,0,0,0,10,14,10001,10001040201,100010402012,100010402012031,0,0,0
PLST,DE,100010402013000,1,40201,3,3000,365232,Block 3000,39.3068686,-75.6125588,36,36,26,0,0,0,10,14,10001,10001040201,100010402013,100010402013000,36,0,36
PLST,DE,100010402013001,1,40201,3,3001,55996,Block 3001,39.3053908,-75.6170016,242,242,183,0,0,0,10,14,10001,10001040201,100010402013,100010402013001,242,0,242
PLST,DE,100010402013002,1,40201,3,3002,77112,Block 3002,39.3057764,-75.6193294,148,148,112,0,0,0,10,14,10001,10001040201,100010402013,100010402013002,150,2,150
PLST,DE,100010402013003,1,40201,3,3003,14680,Block 3003,39.3001132,-75.6192534,112,112,83,0,0,0,10,14,10001,10001040201,100010402013,100010402013003,112,0,112
PLST,DE,100010402013004,1,40201,3,3004,26425,Block 3004,39.3029831,-75.6180345,83,83,66,0,0,0,10,14,10001,10001040201,100010402013,100010402013004,85,2,85
PLST,DE,100010402013005,1,40201,3,3005,190753,Block 3005,39.3033725,-75.6142411,174,174,127,0,0,0,10,14,10001,10001040201,100010402013,100010402013005,174,0,174
PLST,DE,100010402013006,1,40201,3,3006,37437,Block 3006,39.2993132,-75.6177755,88,88,64,0,0,0,10,14,10001,10001040201,100010402013,100010402013006,88,0,88
PLST,DE,100010402013007,1,40201,3,3007,79882,Block 3007,39.3007686,-75.61747,193,193,152,0,0,0,10,14,10001,10001040201,100010402013,100010402013007,195,2,195
PLST,DE,100010402013008,1,40201,3,3008,38933,Block 3008,39.302042,-75.6175123,129,129,91,0,0,0,10,14,10001,10001040201,100010402013,100010402013008,129,0,129
PLST,DE,100010402013009,1,40201,3,3009,12990,Block 3009,39.3008176,-75.6146211,20,20,13,0,0,0,10,14,10001,10001040201,100010402013,100010402013009,20,0,20
PLST,DE,100010402013010,1,40201,3,3010,61900,Block 3010,39.2986205,-75.6213838,173,173,122,0,0,0,10,14,10001,10001040201,100010402013,100010402013010,173,0,173
PLST,DE,100010402013011,1,40201,3,3011,12384,Block 3011,39.298574,-75.6200246,61,61,40,0,0,0,10,14,10001,10001040201,100010402013,100010402013011,61,0,61
PLST,DE,100010402013012,1,40201,3,3012,5338,Block 3012,39.2968207,-75.6193234,21,21,6,0,0,0,10,14,10001,10001040201,100010402013,100010402013012,21,0,21
PLST,DE,100010402013013,1,40201,3,3013,15089,Block 3013,39.2977363,-75.6206351,96,96,58,0,0,0,10,14,10001,10001040201,100010402013,100010402013013,96,0,96
PLST,DE,100010402013014,1,40201,3,3014,39129,Block 3014,39.2982881,-75.6185393,101,101,69,0,0,0,10,14,10001,10001040201,100010402013,100010402013014,103,2,103
PLST,DE,100010402013015,1,40201,3,3015,28552,Block 3015,39.2957019,-75.6215347,4,4,1,0,0,0,10,14,10001,10001040201,100010402013,100010402013015,4,0,4
PLST,DE,100010402031000,1,40203,1,1000,0,Block 1000,39.3510629,-75.5543364,0,0,0,0,0,0,10,14,10001,10001040203,100010402031,100010402031000,0,0,0
PLST,DE,100010402031001,1,40203,1,1001,5745769,Block 1001,39.3245483,-75.5598754,14,14,14,0,0,0,10,14,10001,10001040203,100010402031,100010402031001,14,0,14
PLST,DE,100010402031002,1,40203,1,1002,1331839,Block 1002,39.3329547,-75.5359277,9,9,9,0,0,0,10,14,10001,10001040203,100010402031,100010402031002,10,1,10
PLST,DE,100010402031003,1,40203,1,1003,2761469,Block 1003,39.3149867,-75.5483157,39,39,29,0,0,0,10,14,10001,10001040203,100010402031,100010402031003,39,0,39
PLST,DE,100010402031004,1,40203,1,1004,1001686,Block 1004,39.3258818,-75.5411891,6,6,5,0,0,0,10,14,10001,10001040203,100010402031,100010402031004,6,0,6
PLST,DE,100010402031005,1,40203,1,1005,1518711,Block 1005,39.2992214,-75.5457488,25,25,20,0,0,0,10,14,10001,10001040203,100010402031,100010402031005,25,0,25
PLST,DE,100010402031006,1,40203,1,1006,4233060,Block 1006,39.3171258,-75.5270624,21,21,19,0,0,0,10,14,10001,10001040203,100010402031,100010402031006,21,0,21
PLST,DE,100010402031007,1,40203,1,1007,0,Block 1007,39.3228104,-75.5196891,0,0,0,0,0,0,10,14,10001,10001040203,100010402031,100010402031007,0,0,0
PLST,DE,100010402031008,1,40203,1,1008,1041210,Block 1008,39.3054842,-75.5212949,58,58,45,0,0,0,10,14,10001,10001040203,100010402031,100010402031008,58,0,58
PLST,DE,100010402031009,1,40203,1,1009,2595259,Block 1009,39.2962967,-75.5258944,12,12,9,0,0,0,10,14,10001,10001040203,100010402031,100010402031009,12,0,12
PLST,DE,100010402031010,1,40203,1,1010,422264,Block 1010,39.2963712,-75.5376433,8,8,3,0,0,0,10,14,10001,10001040203,100010402031,100010402031010,8,0,8
PLST,DE,100010402031011,1,40203,1,1011,3378282,Block 1011,39.2813125,-75.5283728,20,20,18,0,0,0,10,14,10001,10001040203,100010402031,100010402031011,20,0,20
PLST,DE,100010402031012,1,40203,1,1012,0,Block 1012,39.2808758,-75.5187189,0,0,0,0,0,0,10,14,10001,10001040203,100010402031,100010402031012,0,0,0
PLST,DE,100010402031013,1,40203,1,1013,3188443,Block 1013,39.2858677,-75.5508348,89,89,79,0,0,0,10,14,10001,10001040203,100010402031,100010402031013,89,0,89
PLST,DE,100010402031014,1,40203,1,1014,7328873,Block 1014,39.2977597,-75.5694589,113,113,100,0,0,0,10,14,10001,10001040203,100010402031,100010402031014,114,1,114
PLST,DE,100010402031015,1,40203,1,1015,87685,Block 1015,39.2890219,-75.5925171,149,149,108,0,0,0,10,14,10001,10001040203,100010402031,100010402031015,150,1,150
PLST,DE,100010402031016,1,40203,1,1016,13971,Block 1016,39.2911564,-75.5923184,5,5,5,0,0,0,10,14,10001,10001040203,100010402031,100010402031016,5,0,5
PLST,DE,100010402031017,1,40203,1,1017,1131466,Block 1017,39.3036208,-75.5835631,12,12,6,0,0,0,10,14,10001,10001040203,100010402031,100010402031017,12,0,12
PLST,DE,100010402031018,1,40203,1,1018,7703,Block 1018,39.306997,-75.582661,19,19,17,0,0,0,10,14,10001,10001040203,100010402031,100010402031018,19,0,19
PLST,DE,100010402031019,1,40203,1,1019,535973,Block 1019,39.3096474,-75.5817907,62,62,47,0,0,0,10,14,10001,10001040203,100010402031,100010402031019,62,0,62
PLST,DE,100010402031020,1,40203,1,1020,2370,Block 1020,39.3078855,-75.582398,12,12,10,0,0,0,10,14,10001,10001040203,100010402031,100010402031020,12,0,12
PLST,DE,100010402031021,1,40203,1,1021,4460,Block 1021,39.3074731,-75.5825371,15,15,14,0,0,0,10,14,10001,10001040203,100010402031,100010402031021,15,0,15
PLST,DE,100010402031022,1,40203,1,1022,6382007,Block 1022,39.2712993,-75.5592985,66,66,49,0,0,0,10,14,10001,10001040203,100010402031,100010402031022,66,0,66
PLST,DE,100010402031023,1,40203,1,1023,821480,Block 1023,39.2784397,-75.5788798,0,0,0,0,0,0,10,14,10001,10001040203,100010402031,100010402031023,0,0,0
PLST,DE,100010402031024,1,40203,1,1024,962130,Block 1024,39.2844865,-75.5845338,87,87,65,0,0,0,10,14,10001,10001040203,100010402031,100010402031024,87,0,87
PLST,DE,100010402031025,1,40203,1,1025,10609,Block 1025,39.2902239,-75.5865915,13,13,9,0,0,0,10,14,10001,10001040203,100010402031,100010402031025,13,0,13
PLST,DE,100010402031026,1,40203,1,1026,26164,Block 1026,39.289848,-75.590019,85,85,66,0,0,0,10,14,10001,10001040203,100010402031,100010402031026,85,0,85
PLST,DE,100010402031027,1,40203,1,1027,5155,Block 1027,39.2909863,-75.5903491,5,5,5,0,0,0,10,14,10001,10001040203,100010402031,100010402031027,5,0,5
PLST,DE,100010402031028,1,40203,1,1028,11778,Block 1028,39.289213,-75.5908148,53,53,31,0,0,0,10,14,10001,10001040203,100010402031,100010402031028,54,1,54
PLST,DE,100010402031029,1,40203,1,1029,4748,Block 1029,39.2907402,-75.5886361,12,12,10,0,0,0,10,14,10001,10001040203,100010402031,100010402031029,12,0,12
PLST,DE,100010402031030,1,40203,1,1030,25789,Block 1030,39.2878847,-75.5903358,90,90,59,0,0,0,10,14,10001,10001040203,100010402031,100010402031030,90,0,90
PLST,DE,100010402031031,1,40203,1,1031,4083,Block 1031,39.28772,-75.5908691,10,10,10,0,0,0,10,14,10001,10001040203,100010402031,100010402031031,10,0,10
PLST,DE,100010402031032,1,40203,1,1032,116875,Block 1032,39.307815,-75.5912692,72,72,61,0,0,0,10,14,10001,10001040203,100010402031,100010402031032,72,0,72
PLST,DE,100010402031033,1,40203,1,1033,98081,Block 1033,39.3076102,-75.5877322,50,50,39,0,0,0,10,14,10001,10001040203,100010402031,100010402031033,50,0,50
PLST,DE,100010402031034,1,40203,1,1034,47700,Block 1034,39.3083665,-75.5949544,0,0,0,0,0,0,10,14,10001,10001040203,100010402031,100010402031034,0,0,0
